date,sku_id,region,units_ordered,price_usd,holiday_peak_flag,prime_event_flag,weekend_flag,marketing_push_flag,weather_disruption_index,category,unit_cost_usd,selling_price_usd,cube_ft,target_service_level,primary_warehouse_id,year,month,week_number,day_of_week,quarter,month_name,year_month,revenue,margin,margin_pct
2024-07-13,SKU-100132,West,35,185.56,0,1,1970-01-06,0,-0.29,Electronics,82.88,157.93,0.66,0.952,WH-W100003,2024,7,28,5,3,Jul,2024-07,5527.55,2626.7500000000005,47.52
2025-04-22,SKU-100133,South,54,151.88,0,0,1970-01-06,0,-1.57,Kitchen,40.39,32.87,0.64,0.972,WH-S100001,2025,4,17,1,2,Apr,2025-04,1774.9799999999998,-406.08000000000015,-22.88
2024-07-21,SKU-100134,East,60,185.25,0,1,1970-01-06,0,0.21,Electronics,96.37,130.18,0.12,0.949,WH-E100002,2024,7,29,6,3,Jul,2024-07,7810.8,2028.6,25.97
2024-09-16,SKU-100135,West,40,190.5,0,0,1970-01-06,0,1.38,Electronics,47.52,108.9,0.08,0.975,WH-W100003,2024,9,38,0,3,Sep,2024-09,4356.0,2455.2000000000003,56.36
2025-05-27,SKU-100136,South,59,97.51,0,0,1970-01-06,0,1.24,Pet,68.29,97.95,0.38,0.978,WH-S100001,2025,5,22,1,2,May,2025-05,5779.05,1749.9399999999998,30.28
2025-01-30,SKU-100137,North,55,123.21,0,0,1970-01-06,0,0.17,Kitchen,38.64,161.51,0.29,0.933,WH-N100000,2025,1,5,3,1,Jan,2025-01,8883.05,6757.849999999999,76.08
2025-05-02,SKU-100138,East,49,125.08,0,0,1970-01-06,0,-0.41,Kitchen,30.06,129.52,0.22,0.931,WH-E100002,2025,5,18,4,2,May,2025-05,6346.4800000000005,4873.54,76.79
2024-07-26,SKU-100139,South,32,125.65,0,1,1970-01-06,0,-0.34,Toys,119.1,158.8,0.61,0.973,WH-S100001,2024,7,30,4,3,Jul,2024-07,5081.6,1270.4000000000003,25.0
2025-01-12,SKU-100140,North,48,200.3,0,0,1970-01-06,0,0.39,Pet,39.01,44.01,0.77,0.983,WH-N100000,2025,1,2,6,1,Jan,2025-01,2112.48,240.0,11.36
2024-10-10,SKU-100141,East,33,148.57,0,0,1970-01-06,0,-0.23,Electronics,54.03,86.74,0.58,0.976,WH-E100002,2024,10,41,3,4,Oct,2024-10,2862.42,1079.4299999999998,37.71
2024-07-20,SKU-100142,West,40,160.72,0,1,1970-01-06,0,-0.84,Pet,119.39,197.26,0.68,0.987,WH-W100003,2024,7,29,5,3,Jul,2024-07,7890.4,3114.8,39.48
2024-12-24,SKU-100143,South,24,189.33,1,0,1970-01-06,0,-2.9,Home,85.74,189.02,1.49,0.954,WH-S100001,2024,12,52,1,4,Dec,2024-12,4536.4800000000005,2478.7200000000003,54.64
2025-05-09,SKU-100144,West,35,80.48,0,0,1970-01-07,0,-0.31,Electronics,50.98,190.65,0.55,0.959,WH-W100003,2025,5,19,4,2,May,2025-05,6672.75,4888.450000000001,73.26
2025-05-12,SKU-100145,South,31,177.6,0,0,1970-01-07,0,2.05,Toys,14.98,175.66,1.79,0.972,WH-S100001,2025,5,20,0,2,May,2025-05,5445.46,4981.08,91.47
2024-11-01,SKU-100146,South,49,189.83,0,0,1970-01-07,0,-0.18,Toys,22.32,198.29,0.86,0.968,WH-S100001,2024,11,44,4,4,Nov,2024-11,9716.21,8622.53,88.74
2024-11-12,SKU-100147,East,57,31.8,1,0,1970-01-07,0,0.88,Beauty,61.85,78.7,0.76,0.931,WH-E100002,2024,11,46,1,4,Nov,2024-11,4485.900000000001,960.45,21.41
2025-01-06,SKU-100148,North,26,127.4,1,0,1970-01-07,0,1.68,Electronics,112.48,134.55,0.33,0.966,WH-N100000,2025,1,2,0,1,Jan,2025-01,3498.3,573.8200000000002,16.4
2025-06-13,SKU-100149,North,39,130.14,0,0,1970-01-07,0,-0.16,Home,118.88,33.69,0.21,0.975,WH-N100000,2025,6,24,4,2,Jun,2025-06,1313.91,-3322.41,-252.86
2025-05-18,SKU-100150,East,42,32.02,0,0,1970-01-07,0,0.64,Electronics,82.88,157.93,0.66,0.952,WH-E100002,2025,5,20,6,2,May,2025-05,6633.06,3152.1000000000004,47.52
2025-04-21,SKU-100151,North,41,123.27,0,0,1970-01-07,0,-0.61,Kitchen,40.39,32.87,0.64,0.972,WH-N100000,2025,4,17,0,2,Apr,2025-04,1347.6699999999998,-308.3200000000001,-22.88
2024-08-04,SKU-100152,East,26,109.24,0,1,1970-01-07,0,1.24,Electronics,96.37,130.18,0.12,0.949,WH-E100002,2024,8,31,6,3,Aug,2024-08,3384.6800000000003,879.0600000000001,25.97
2025-03-31,SKU-100153,West,73,80.85,0,0,1970-01-07,0,1.23,Electronics,47.52,108.9,0.08,0.975,WH-W100003,2025,3,14,0,1,Mar,2025-03,7949.700000000001,4480.74,56.36
2025-06-06,SKU-100154,East,55,157.35,0,0,1970-01-07,0,1.1,Pet,68.29,97.95,0.38,0.978,WH-E100002,2025,6,23,4,2,Jun,2025-06,5387.25,1631.2999999999995,30.28
2024-10-16,SKU-100155,South,29,97.78,0,0,1970-01-07,0,-0.91,Kitchen,38.64,161.51,0.29,0.933,WH-S100001,2024,10,42,2,4,Oct,2024-10,4683.79,3563.23,76.08
2025-04-30,SKU-100156,South,42,79.68,0,0,1970-01-07,0,1.47,Kitchen,30.06,129.52,0.22,0.931,WH-S100001,2025,4,18,2,2,Apr,2025-04,5439.84,4177.320000000001,76.79
2025-06-16,SKU-100157,East,32,123.02,0,0,1970-01-07,0,-0.03,Toys,119.1,158.8,0.61,0.973,WH-E100002,2025,6,25,0,2,Jun,2025-06,5081.6,1270.4000000000003,25.0
2024-07-23,SKU-100158,West,31,80.35,0,1,1970-01-07,0,1.8,Pet,39.01,44.01,0.77,0.983,WH-W100003,2024,7,30,1,3,Jul,2024-07,1364.31,155.0,11.36
2025-01-23,SKU-100159,West,32,159.94,0,0,1970-01-07,0,1.58,Electronics,54.03,86.74,0.58,0.976,WH-W100003,2025,1,4,3,1,Jan,2025-01,2775.68,1046.7199999999998,37.71
2025-01-01,SKU-100160,West,45,76.85,1,0,1970-01-07,0,-0.27,Pet,119.39,197.26,0.68,0.987,WH-W100003,2025,1,1,2,1,Jan,2025-01,8876.699999999999,3504.15,39.48
2024-09-30,SKU-100161,East,40,161.58,0,0,1970-01-07,0,-0.97,Home,85.74,189.02,1.49,0.954,WH-E100002,2024,9,40,0,3,Sep,2024-09,7560.8,4131.200000000001,54.64
2024-12-18,SKU-100162,North,60,159.42,1,0,1970-01-07,0,-0.82,Electronics,50.98,190.65,0.55,0.959,WH-N100000,2024,12,51,2,4,Dec,2024-12,11439.0,8380.2,73.26
2024-12-04,SKU-100163,East,69,41.58,1,0,1970-01-07,1,1.25,Toys,14.98,175.66,1.79,0.972,WH-E100002,2024,12,49,2,4,Dec,2024-12,12120.54,11086.92,91.47
2025-02-08,SKU-100164,South,33,30.24,0,0,1970-01-07,0,0.13,Toys,22.32,198.29,0.86,0.968,WH-S100001,2025,2,6,5,1,Feb,2025-02,6543.57,5807.01,88.74
2025-05-08,SKU-100165,North,25,128.67,0,0,1970-01-07,0,-0.03,Beauty,61.85,78.7,0.76,0.931,WH-N100000,2025,5,19,3,2,May,2025-05,1967.5,421.25000000000006,21.41
2025-04-05,SKU-100166,East,90,73.42,0,0,1970-01-07,0,-0.36,Electronics,112.48,134.55,0.33,0.966,WH-E100002,2025,4,14,5,2,Apr,2025-04,12109.500000000002,1986.3000000000009,16.4
2024-08-17,SKU-100167,North,35,111.51,0,0,1970-01-07,0,-0.15,Home,118.88,33.69,0.21,0.975,WH-N100000,2024,8,33,5,3,Aug,2024-08,1179.15,-2981.65,-252.86
2024-10-31,SKU-100168,North,46,198.27,0,0,1970-01-08,0,0.14,Electronics,82.88,157.93,0.66,0.952,WH-N100000,2024,10,44,3,4,Oct,2024-10,7264.780000000001,3452.3000000000006,47.52
2025-04-06,SKU-100169,West,36,80.26,0,0,1970-01-08,0,-0.36,Kitchen,40.39,32.87,0.64,0.972,WH-W100003,2025,4,14,6,2,Apr,2025-04,1183.32,-270.72000000000014,-22.88
2025-02-26,SKU-100170,North,39,165.11,0,0,1970-01-08,0,-0.47,Electronics,96.37,130.18,0.12,0.949,WH-N100000,2025,2,9,2,1,Feb,2025-02,5077.02,1318.59,25.97
2024-08-24,SKU-100171,South,18,130.6,0,0,1970-01-08,0,0.21,Electronics,47.52,108.9,0.08,0.975,WH-S100001,2024,8,34,5,3,Aug,2024-08,1960.2,1104.84,56.36
2024-10-26,SKU-100172,East,59,168.64,0,0,1970-01-08,0,0.84,Pet,68.29,97.95,0.38,0.978,WH-E100002,2024,10,43,5,4,Oct,2024-10,5779.05,1749.9399999999998,30.28
2025-02-23,SKU-100173,West,46,107.31,0,0,1970-01-08,1,0.41,Kitchen,38.64,161.51,0.29,0.933,WH-W100003,2025,2,8,6,1,Feb,2025-02,7429.459999999999,5652.02,76.08
2025-05-10,SKU-100174,North,36,85.92,0,0,1970-01-08,0,-0.31,Kitchen,30.06,129.52,0.22,0.931,WH-N100000,2025,5,19,5,2,May,2025-05,4662.72,3580.5600000000004,76.79
2025-06-25,SKU-100175,North,48,186.97,0,0,1970-01-08,0,0.04,Toys,119.1,158.8,0.61,0.973,WH-N100000,2025,6,26,2,2,Jun,2025-06,7622.400000000001,1905.6000000000008,25.0
2024-12-21,SKU-100176,South,54,98.01,1,0,1970-01-08,0,-0.87,Pet,39.01,44.01,0.77,0.983,WH-S100001,2024,12,51,5,4,Dec,2024-12,2376.54,270.0,11.36
2025-01-29,SKU-100177,South,56,100.69,0,0,1970-01-08,0,-0.43,Electronics,54.03,86.74,0.58,0.976,WH-S100001,2025,1,5,2,1,Jan,2025-01,4857.44,1831.76,37.71
2025-05-31,SKU-100178,West,34,183.95,0,0,1970-01-08,0,1.89,Pet,119.39,197.26,0.68,0.987,WH-W100003,2025,5,22,5,2,May,2025-05,6706.84,2647.5799999999995,39.48
2024-07-12,SKU-100179,West,43,82.5,0,1,1970-01-08,0,-0.31,Home,85.74,189.02,1.49,0.954,WH-W100003,2024,7,28,4,3,Jul,2024-07,8127.860000000001,4441.040000000001,54.64
2025-03-07,SKU-100180,West,38,32.51,0,0,1970-01-08,0,0.07,Electronics,50.98,190.65,0.55,0.959,WH-W100003,2025,3,10,4,1,Mar,2025-03,7244.7,5307.460000000001,73.26
2024-12-09,SKU-100181,North,30,100.95,1,0,1970-01-08,0,-0.68,Toys,14.98,175.66,1.79,0.972,WH-N100000,2024,12,50,0,4,Dec,2024-12,5269.8,4820.400000000001,91.47
2024-11-02,SKU-100182,East,49,185.43,0,0,1970-01-08,0,-0.18,Toys,22.32,198.29,0.86,0.968,WH-E100002,2024,11,44,5,4,Nov,2024-11,9716.21,8622.53,88.74
2024-11-11,SKU-100183,East,33,154.93,1,0,1970-01-08,0,1.48,Beauty,61.85,78.7,0.76,0.931,WH-E100002,2024,11,46,0,4,Nov,2024-11,2597.1,556.0500000000001,21.41
2025-02-21,SKU-100184,West,68,44.84,0,0,1970-01-08,0,0.58,Electronics,112.48,134.55,0.33,0.966,WH-W100003,2025,2,8,4,1,Feb,2025-02,9149.4,1500.7600000000004,16.4
2024-09-16,SKU-100185,North,35,33.22,0,0,1970-01-08,0,-0.27,Home,118.88,33.69,0.21,0.975,WH-N100000,2024,9,38,0,3,Sep,2024-09,1179.15,-2981.65,-252.86
2025-04-13,SKU-100186,South,69,186.8,0,0,1970-01-08,0,-1.75,Electronics,82.88,157.93,0.66,0.952,WH-S100001,2025,4,15,6,2,Apr,2025-04,10897.17,5178.450000000001,47.52
2024-10-17,SKU-100187,West,32,158.78,0,0,1970-01-08,0,-0.91,Kitchen,40.39,32.87,0.64,0.972,WH-W100003,2024,10,42,3,4,Oct,2024-10,1051.84,-240.6400000000001,-22.88
2025-06-15,SKU-100188,North,34,128.04,0,0,1970-01-08,0,-0.97,Electronics,96.37,130.18,0.12,0.949,WH-N100000,2025,6,24,6,2,Jun,2025-06,4426.12,1149.54,25.97
2025-01-10,SKU-100189,East,22,146.96,0,0,1970-01-08,0,1.24,Electronics,47.52,108.9,0.08,0.975,WH-E100002,2025,1,2,4,1,Jan,2025-01,2395.8,1350.36,56.36
2025-02-03,SKU-100190,South,69,74.56,0,0,1970-01-08,0,-0.84,Pet,68.29,97.95,0.38,0.978,WH-S100001,2025,2,6,0,1,Feb,2025-02,6758.55,2046.54,30.28
2024-07-27,SKU-100191,South,37,151.58,0,1,1970-01-08,0,0.17,Kitchen,38.64,161.51,0.29,0.933,WH-S100001,2024,7,30,5,3,Jul,2024-07,5975.87,4546.19,76.08
2025-05-17,SKU-100192,South,49,191.89,0,0,1970-01-09,0,-1.69,Kitchen,30.06,129.52,0.22,0.931,WH-S100001,2025,5,20,5,2,May,2025-05,6346.4800000000005,4873.54,76.79
2025-05-08,SKU-100193,South,59,42.57,0,0,1970-01-09,0,-0.43,Toys,119.1,158.8,0.61,0.973,WH-S100001,2025,5,19,3,2,May,2025-05,9369.2,2342.300000000001,25.0
2024-12-22,SKU-100194,East,39,193.22,1,0,1970-01-09,0,-0.87,Pet,39.01,44.01,0.77,0.983,WH-E100002,2024,12,51,6,4,Dec,2024-12,1716.39,195.0,11.36
2024-09-19,SKU-100195,West,23,102.97,0,0,1970-01-09,0,1.38,Electronics,54.03,86.74,0.58,0.976,WH-W100003,2024,9,38,3,3,Sep,2024-09,1995.02,752.3299999999998,37.71
2024-07-16,SKU-100196,North,61,75.23,0,1,1970-01-09,0,-0.29,Pet,119.39,197.26,0.68,0.987,WH-N100000,2024,7,29,1,3,Jul,2024-07,12032.86,4750.07,39.48
2024-09-01,SKU-100197,South,42,34.12,0,0,1970-01-09,0,1.94,Home,85.74,189.02,1.49,0.954,WH-S100001,2024,9,35,6,3,Sep,2024-09,7938.84,4337.76,54.64
2024-08-28,SKU-100198,South,18,110.14,0,0,1970-01-09,0,0.42,Electronics,50.98,190.65,0.55,0.959,WH-S100001,2024,8,35,2,3,Aug,2024-08,3431.7000000000003,2514.0600000000004,73.26
2025-01-21,SKU-100199,East,49,73.26,0,0,1970-01-09,0,0.08,Toys,14.98,175.66,1.79,0.972,WH-E100002,2025,1,4,1,1,Jan,2025-01,8607.34,7873.320000000001,91.47
2025-04-02,SKU-100200,East,47,175.24,0,0,1970-01-09,0,1.23,Toys,22.32,198.29,0.86,0.968,WH-E100002,2025,4,14,2,2,Apr,2025-04,9319.63,8270.59,88.74
2024-09-11,SKU-100201,North,39,34.07,0,0,1970-01-09,0,0.06,Beauty,61.85,78.7,0.76,0.931,WH-N100000,2024,9,37,2,3,Sep,2024-09,3069.3,657.1500000000001,21.41
2025-05-31,SKU-100202,North,62,77.8,0,0,1970-01-09,0,1.37,Electronics,112.48,134.55,0.33,0.966,WH-N100000,2025,5,22,5,2,May,2025-05,8342.1,1368.3400000000004,16.4
2024-08-23,SKU-100203,East,23,193.34,0,0,1970-01-09,0,-1.8,Home,118.88,33.69,0.21,0.975,WH-E100002,2024,8,34,4,3,Aug,2024-08,774.8699999999999,-1959.37,-252.86
2024-08-07,SKU-100204,West,56,42.04,0,1,1970-01-09,0,-1.09,Electronics,82.88,157.93,0.66,0.952,WH-W100003,2024,8,32,2,3,Aug,2024-08,8844.08,4202.800000000001,47.52
2024-10-27,SKU-100205,North,48,160.28,0,0,1970-01-09,0,0.84,Kitchen,40.39,32.87,0.64,0.972,WH-N100000,2024,10,43,6,4,Oct,2024-10,1577.7599999999998,-360.96000000000015,-22.88
2025-06-27,SKU-100206,West,26,178.05,0,0,1970-01-09,0,-0.8,Electronics,96.37,130.18,0.12,0.949,WH-W100003,2025,6,26,4,2,Jun,2025-06,3384.6800000000003,879.0600000000001,25.97
2025-05-20,SKU-100207,North,47,124.5,0,0,1970-01-09,0,0.64,Electronics,47.52,108.9,0.08,0.975,WH-N100000,2025,5,21,1,2,May,2025-05,5118.3,2884.86,56.36
2024-10-14,SKU-100208,West,32,151.55,0,0,1970-01-09,0,-1.28,Pet,68.29,97.95,0.38,0.978,WH-W100003,2024,10,42,0,4,Oct,2024-10,3134.4,949.12,30.28
2024-10-20,SKU-100209,East,46,185.18,0,0,1970-01-09,0,-0.49,Kitchen,38.64,161.51,0.29,0.933,WH-E100002,2024,10,42,6,4,Oct,2024-10,7429.459999999999,5652.02,76.08
2025-04-04,SKU-100210,East,33,130.17,0,0,1970-01-09,1,-0.59,Kitchen,30.06,129.52,0.22,0.931,WH-E100002,2025,4,14,4,2,Apr,2025-04,4274.160000000001,3282.1800000000003,76.79
2024-12-13,SKU-100211,East,30,121.95,1,0,1970-01-09,0,0.39,Toys,119.1,158.8,0.61,0.973,WH-E100002,2024,12,50,4,4,Dec,2024-12,4764.0,1191.0000000000005,25.0
2025-06-27,SKU-100212,South,33,127.94,0,0,1970-01-09,0,-0.8,Pet,39.01,44.01,0.77,0.983,WH-S100001,2025,6,26,4,2,Jun,2025-06,1452.33,165.0,11.36
2024-07-14,SKU-100213,East,59,185.41,0,1,1970-01-09,0,0.31,Electronics,54.03,86.74,0.58,0.976,WH-E100002,2024,7,28,6,3,Jul,2024-07,5117.66,1929.89,37.71
2024-07-16,SKU-100214,North,48,33.52,0,1,1970-01-09,0,-0.29,Pet,119.39,197.26,0.68,0.987,WH-N100000,2024,7,29,1,3,Jul,2024-07,9468.48,3737.7599999999993,39.48
2024-09-06,SKU-100215,North,34,152.61,0,0,1970-01-09,0,1.3,Home,85.74,189.02,1.49,0.954,WH-N100000,2024,9,36,4,3,Sep,2024-09,6426.68,3511.5200000000004,54.64
2025-01-25,SKU-100216,South,54,156.62,0,0,1970-01-10,0,1.21,Electronics,50.98,190.65,0.55,0.959,WH-S100001,2025,1,4,5,1,Jan,2025-01,10295.1,7542.180000000001,73.26
2024-11-22,SKU-100217,East,42,34.59,1,0,1970-01-10,0,-0.46,Toys,14.98,175.66,1.79,0.972,WH-E100002,2024,11,47,4,4,Nov,2024-11,7377.72,6748.56,91.47
2024-11-25,SKU-100218,North,38,123.75,1,0,1970-01-10,0,-1.1,Toys,22.32,198.29,0.86,0.968,WH-N100000,2024,11,48,0,4,Nov,2024-11,7535.019999999999,6686.86,88.74
2025-05-30,SKU-100219,North,25,146.99,0,0,1970-01-10,0,-0.39,Beauty,61.85,78.7,0.76,0.931,WH-N100000,2025,5,22,4,2,May,2025-05,1967.5,421.25000000000006,21.41
2024-11-13,SKU-100220,South,30,179.94,1,0,1970-01-10,0,1.48,Electronics,112.48,134.55,0.33,0.966,WH-S100001,2024,11,46,2,4,Nov,2024-11,4036.500000000001,662.1000000000003,16.4
2025-04-02,SKU-100221,West,29,83.11,0,0,1970-01-10,0,-1.3,Home,118.88,33.69,0.21,0.975,WH-W100003,2025,4,14,2,2,Apr,2025-04,977.01,-2470.51,-252.86
2025-06-21,SKU-100222,West,46,123.79,0,0,1970-01-10,0,-0.44,Electronics,82.88,157.93,0.66,0.952,WH-W100003,2025,6,25,5,2,Jun,2025-06,7264.780000000001,3452.3000000000006,47.52
2025-06-30,SKU-100223,West,56,43.11,0,0,1970-01-10,0,0.18,Kitchen,40.39,32.87,0.64,0.972,WH-W100003,2025,6,27,0,2,Jun,2025-06,1840.72,-421.1200000000002,-22.88
2025-04-04,SKU-100224,East,32,156.02,0,0,1970-01-10,0,-0.39,Electronics,96.37,130.18,0.12,0.949,WH-E100002,2025,4,14,4,2,Apr,2025-04,4165.76,1081.92,25.97
2025-06-19,SKU-100225,West,30,154.81,0,0,1970-01-10,0,-0.03,Electronics,47.52,108.9,0.08,0.975,WH-W100003,2025,6,25,3,2,Jun,2025-06,3267.0,1841.4,56.36
2024-08-16,SKU-100226,North,40,150.29,0,0,1970-01-10,1,0.35,Pet,68.29,97.95,0.38,0.978,WH-N100000,2024,8,33,4,3,Aug,2024-08,3918.0,1186.4,30.28
2025-05-25,SKU-100227,North,59,191.3,0,0,1970-01-10,0,-0.52,Kitchen,38.64,161.51,0.29,0.933,WH-N100000,2025,5,21,6,2,May,2025-05,9529.09,7249.329999999999,76.08
2024-12-02,SKU-100228,North,43,32.23,1,0,1970-01-10,0,-1.22,Kitchen,30.06,129.52,0.22,0.931,WH-N100000,2024,12,49,0,4,Dec,2024-12,5569.360000000001,4276.780000000001,76.79
2025-05-28,SKU-100229,South,24,133.72,0,0,1970-01-10,0,-0.15,Toys,119.1,158.8,0.61,0.973,WH-S100001,2025,5,22,2,2,May,2025-05,3811.2,952.8000000000004,25.0
2025-02-24,SKU-100230,East,86,80.04,0,0,1970-01-10,0,0.71,Pet,39.01,44.01,0.77,0.983,WH-E100002,2025,2,9,0,1,Feb,2025-02,3784.86,430.0,11.36
2025-05-18,SKU-100231,East,51,189.15,0,0,1970-01-10,0,-1.69,Electronics,54.03,86.74,0.58,0.976,WH-E100002,2025,5,20,6,2,May,2025-05,4423.74,1668.2099999999996,37.71
2025-06-22,SKU-100232,South,22,126.26,0,0,1970-01-10,0,-0.7,Pet,119.39,197.26,0.68,0.987,WH-S100001,2025,6,25,6,2,Jun,2025-06,4339.719999999999,1713.14,39.48
2024-12-08,SKU-100233,North,52,159.78,1,0,1970-01-10,0,1.45,Home,85.74,189.02,1.49,0.954,WH-N100000,2024,12,49,6,4,Dec,2024-12,9829.04,5370.56,54.64
2025-03-12,SKU-100234,South,62,160.59,0,0,1970-01-10,0,0.24,Electronics,50.98,190.65,0.55,0.959,WH-S100001,2025,3,11,2,1,Mar,2025-03,11820.3,8659.54,73.26
2025-06-06,SKU-100235,West,46,32.75,0,0,1970-01-10,0,0.14,Toys,14.98,175.66,1.79,0.972,WH-W100003,2025,6,23,4,2,Jun,2025-06,8080.36,7391.280000000001,91.47
2025-03-17,SKU-100236,West,16,137.11,0,0,1970-01-10,0,-0.21,Toys,22.32,198.29,0.86,0.968,WH-W100003,2025,3,12,0,1,Mar,2025-03,3172.64,2815.52,88.74
2024-12-29,SKU-100237,East,56,167.02,1,0,1970-01-10,0,-0.56,Beauty,61.85,78.7,0.76,0.931,WH-E100002,2024,12,52,6,4,Dec,2024-12,4407.2,943.6,21.41
2025-06-02,SKU-100238,North,37,88.21,0,0,1970-01-10,0,1.89,Electronics,112.48,134.55,0.33,0.966,WH-N100000,2025,6,23,0,2,Jun,2025-06,4978.35,816.5900000000003,16.4
2025-03-01,SKU-100239,West,50,31.79,0,0,1970-01-10,0,1.45,Home,118.88,33.69,0.21,0.975,WH-W100003,2025,3,9,5,1,Mar,2025-03,1684.5,-4259.5,-252.86
2025-03-11,SKU-100240,West,44,165.88,0,0,1970-01-11,0,0.95,Electronics,82.88,157.93,0.66,0.952,WH-W100003,2025,3,11,1,1,Mar,2025-03,6948.92,3302.2000000000007,47.52
2024-12-02,SKU-100241,East,28,137.19,1,0,1970-01-11,0,0.37,Kitchen,40.39,32.87,0.64,0.972,WH-E100002,2024,12,49,0,4,Dec,2024-12,920.36,-210.5600000000001,-22.88
2025-05-07,SKU-100242,South,48,196.39,0,0,1970-01-11,0,-0.41,Electronics,96.37,130.18,0.12,0.949,WH-S100001,2025,5,19,2,2,May,2025-05,6248.64,1622.88,25.97
2025-04-27,SKU-100243,South,45,31.77,0,0,1970-01-11,0,-1.57,Electronics,47.52,108.9,0.08,0.975,WH-S100001,2025,4,17,6,2,Apr,2025-04,4900.5,2762.1,56.36
2024-08-08,SKU-100244,West,64,77.96,0,1,1970-01-11,0,1.24,Pet,68.29,97.95,0.38,0.978,WH-W100003,2024,8,32,3,3,Aug,2024-08,6268.8,1898.24,30.28
2025-02-26,SKU-100245,South,39,145.75,0,0,1970-01-11,1,0.41,Kitchen,38.64,161.51,0.29,0.933,WH-S100001,2025,2,9,2,1,Feb,2025-02,6298.889999999999,4791.929999999999,76.08
2024-11-10,SKU-100246,East,29,180.94,0,0,1970-01-11,0,-0.4,Kitchen,30.06,129.52,0.22,0.931,WH-E100002,2024,11,45,6,4,Nov,2024-11,3756.08,2884.34,76.79
2024-12-16,SKU-100247,North,25,122.66,1,0,1970-01-11,0,0.0,Toys,119.1,158.8,0.61,0.973,WH-N100000,2024,12,51,0,4,Dec,2024-12,3970.000000000001,992.5000000000005,25.0
2025-06-19,SKU-100248,West,29,126.84,0,0,1970-01-11,0,0.31,Pet,39.01,44.01,0.77,0.983,WH-W100003,2025,6,25,3,2,Jun,2025-06,1276.29,145.0,11.36
2024-10-07,SKU-100249,North,26,127.0,0,0,1970-01-11,0,0.54,Electronics,54.03,86.74,0.58,0.976,WH-N100000,2024,10,41,0,4,Oct,2024-10,2255.24,850.4599999999998,37.71
2025-06-23,SKU-100250,North,40,165.43,0,0,1970-01-11,0,-0.7,Pet,119.39,197.26,0.68,0.987,WH-N100000,2025,6,26,0,2,Jun,2025-06,7890.4,3114.8,39.48
2025-05-29,SKU-100251,North,55,186.53,0,0,1970-01-11,0,-0.15,Home,85.74,189.02,1.49,0.954,WH-N100000,2025,5,22,3,2,May,2025-05,10396.1,5680.400000000001,54.64
2025-03-19,SKU-100252,South,42,120.68,0,0,1970-01-11,0,1.44,Electronics,50.98,190.65,0.55,0.959,WH-S100001,2025,3,12,2,1,Mar,2025-03,8007.3,5866.14,73.26
2024-09-18,SKU-100253,East,53,154.82,0,0,1970-01-11,0,0.28,Toys,14.98,175.66,1.79,0.972,WH-E100002,2024,9,38,2,3,Sep,2024-09,9309.98,8516.04,91.47
2025-02-10,SKU-100254,East,35,157.89,0,0,1970-01-11,1,-1.33,Toys,22.32,198.29,0.86,0.968,WH-E100002,2025,2,7,0,1,Feb,2025-02,6940.15,6158.95,88.74
2024-11-01,SKU-100255,South,36,192.31,0,0,1970-01-11,0,2.26,Beauty,61.85,78.7,0.76,0.931,WH-S100001,2024,11,44,4,4,Nov,2024-11,2833.2000000000003,606.6,21.41
2025-05-29,SKU-100256,South,34,174.92,0,0,1970-01-11,0,-0.15,Electronics,112.48,134.55,0.33,0.966,WH-S100001,2025,5,22,3,2,May,2025-05,4574.700000000001,750.3800000000002,16.4
2025-04-30,SKU-100257,South,58,199.33,0,0,1970-01-11,0,-0.51,Home,118.88,33.69,0.21,0.975,WH-S100001,2025,4,18,2,2,Apr,2025-04,1954.02,-4941.02,-252.86
2025-01-21,SKU-100258,South,36,33.64,0,0,1970-01-11,0,0.59,Electronics,82.88,157.93,0.66,0.952,WH-S100001,2025,1,4,1,1,Jan,2025-01,5685.4800000000005,2701.8,47.52
2024-10-20,SKU-100259,East,29,33.46,0,0,1970-01-11,0,-0.91,Kitchen,40.39,32.87,0.64,0.972,WH-E100002,2024,10,42,6,4,Oct,2024-10,953.23,-218.0800000000001,-22.88
2025-02-21,SKU-100260,North,63,92.89,0,0,1970-01-11,0,0.39,Electronics,96.37,130.18,0.12,0.949,WH-N100000,2025,2,8,4,1,Feb,2025-02,8201.34,2130.03,25.97
2024-07-30,SKU-100261,East,80,179.37,0,1,1970-01-11,0,0.17,Electronics,47.52,108.9,0.08,0.975,WH-E100002,2024,7,31,1,3,Jul,2024-07,8712.0,4910.400000000001,56.36
2025-01-10,SKU-100262,West,40,43.92,1,0,1970-01-11,0,1.68,Pet,68.29,97.95,0.38,0.978,WH-W100003,2025,1,2,4,1,Jan,2025-01,3918.0,1186.4,30.28
2024-08-23,SKU-100263,West,25,149.24,0,0,1970-01-11,0,0.31,Kitchen,38.64,161.51,0.29,0.933,WH-W100003,2024,8,34,4,3,Aug,2024-08,4037.75,3071.7499999999995,76.08
2024-09-12,SKU-100264,East,57,43.57,0,0,1970-01-12,0,0.51,Kitchen,30.06,129.52,0.22,0.931,WH-E100002,2024,9,37,3,3,Sep,2024-09,7382.64,5669.22,76.79
